gene	transcript	chromosome	strand	TSS source	primary TSS	secondary TSS
Gm9733	P1P2	chr3	-	CAGE, matched peaks	(15332265, 15332282)	(15332285, 15332298)
Gm9742	ENSMUST00000165220.2	chr13	-	Annotation	(8038105, 8038105)	(8038105, 8038105)
Gm9745	ENSMUST00000021573.5	chr13	-	Annotation	(8944299, 8944299)	(8944299, 8944299)
Gm9747	ENSMUST00000023262.5	chr1	+	Annotation	(82233111, 82233111)	(82233111, 82233111)
Gm9754	ENSMUST00000031305.3	chr5	+	Annotation	(118065359, 118065359)	(118065359, 118065359)
Gm9755	ENSMUST00000032981.5	chr8	-	Annotation	(67515605, 67515605)	(67515605, 67515605)
Gm9758	ENSMUST00000035980.8	chr5	-	Annotation	(14914898, 14914898)	(14914898, 14914898)
Gm9765	ENSMUST00000043170.3	chr1	+	Annotation	(171515232, 171515232)	(171515232, 171515232)
Gm9767	P1P2	chr10	+	CAGE, matched peaks	(26077881, 26077903)	(26078294, 26078295)
Gm9772	ENSMUST00000075018.3	chr17	-	Annotation	(22007300, 22007300)	(22007300, 22007300)
Gm9774	P1P2	chr3	-	CAGE, primary peaks	(92429403, 92429426)	(92429403, 92429426)
Gm9776	P1P2	chr13	-	CAGE, matched peaks	(94358892, 94358931)	(94358775, 94358833)
Gm9789	P1P2	chr16	+	CAGE, primary peaks	(89157950, 89157952)	(89157950, 89157952)
Gm9790	P1P2	chr3	+	CAGE, primary peaks	(85915704, 85915741)	(85915704, 85915741)
Gm9791	P1P2	chr3	-	CAGE, primary peaks	(34005490, 34005514)	(34005490, 34005514)
Gm9796	ENSMUST00000062249.2	chr11	-	Annotation	(95699142, 95699142)	(95699142, 95699142)
Gm9797	ENSMUST00000052902.7	chr10	+	CAGE, robust peak	(11609230, 11609248)	(11609256, 11609269)
Gm9799	ENSMUST00000062127.3	chr3	+	Annotation	(135727337, 135727337)	(135727337, 135727337)
Gm9803	P1P2	chr10	+	CAGE, primary peaks	(43524134, 43524158)	(43524134, 43524158)
Gm9804	P1P2	chr12	+	CAGE, matched peaks	(49401274, 49401284)	(49401236, 49401242)
Gm9805	ENSMUST00000055305.8	chr17	+	Annotation	(22689770, 22689770)	(22689770, 22689770)
Gm9814	ENSMUST00000058040.6	chr8	-	CAGE, robust peak	(3717655, 3717656)	(3717547, 3717558)
Gm9817	P1P2	chr13	+	CAGE, primary peaks	(45078720, 45078743)	(45078372, 45078373)
Gm9821	ENSMUST00000178895.1	chr2	+	Annotation	(91945702, 91945702)	(91945702, 91945702)
Gm9825	P1P2	chr6	-	CAGE, primary peaks	(7983424, 7983445)	(7983424, 7983445)
Gm9830	ENSMUST00000178509.1	chr9	+	Annotation	(44464242, 44464242)	(44464242, 44464242)
Gm9833	P1P2	chr3	+	CAGE, matched peaks	(10088106, 10088126)	(10088269, 10088302)
Gm9837	P1P2	chr11	-	CAGE, primary peaks	(53470497, 53470509)	(53470470, 53470477)
Gm9843	P1P2	chr16	-	CAGE, matched peaks	(76403673, 76403717)	(76403673, 76403717)
Gm9844	P1P2	chr7	+	CAGE, primary peaks	(24862193, 24862209)	(24862222, 24862235)
Gm9845	P1P2	chr3	-	CAGE, primary peaks	(39359156, 39359160)	(39359156, 39359160)
Gm9846	ENSMUST00000053150.5	chr9	-	Annotation	(114982738, 114982738)	(114982738, 114982738)
Gm9847	ENSMUST00000052528.3	chr12	+	Annotation	(14494560, 14494560)	(14494560, 14494560)
Gm9848	ENSMUST00000053398.6	chr13	+	Annotation	(113108072, 113108072)	(113108072, 113108072)
Gm9857	P1P2	chr3	-	CAGE, primary peaks	(108940442, 108940452)	(108940442, 108940452)
Gm9867	ENSMUST00000063789.2	chr4	-	Annotation	(140323301, 140323301)	(140323301, 140323301)
Gm9869	ENSMUST00000063858.7	chr9	-	Annotation	(60838199, 60838199)	(60838199, 60838199)
Gm9871	ENSMUST00000064002.5	chr6	+	Annotation	(101796224, 101796224)	(101796224, 101796224)
Gm9874	ENSMUST00000064223.1	chr17	+	Annotation	(30485510, 30485510)	(30485510, 30485510)
Gm9875	P1P2	chr2	+	CAGE, matched peaks	(13557766, 13557777)	(13557766, 13557777)
Gm9881	ENSMUST00000068783.2	chr16	-	Annotation	(91171400, 91171400)	(91171400, 91171400)
Gm9884	P1P2	chr1	+	CAGE, primary peaks	(25830518, 25830522)	(25830518, 25830522)
Gm9885	P1P2	chr7	+	CAGE, primary peaks	(78578557, 78578586)	(78578588, 78578610)
Gm9887	P1P2	chr12	-	CAGE, primary peaks	(69372443, 69372540)	(69371943, 69371987)
Gm9894	ENSMUST00000171257.2	chr13	-	Annotation	(67773628, 67773628)	(67773628, 67773628)
Gm9897	P1P2	chr5	+	CAGE, matched peaks	(4192357, 4192402)	(4192357, 4192402)
Gm9898	ENSMUST00000065469.1	chr1	-	Annotation	(30719960, 30719960)	(30719960, 30719960)
Gm9900	P1P2	chr11	-	CAGE, matched peaks	(58330319, 58330358)	(58330246, 58330251)
Gm9905	P1P2	chr7	-	CAGE, primary peaks	(121035283, 121035300)	(121035283, 121035300)
Gm9912	ENSMUST00000066092.3	chr3	-	Annotation	(149185494, 149185494)	(149185494, 149185494)
Gm9913	P1P2	chr2	+	CAGE, primary peaks	(125505463, 125505488)	(125505194, 125505208)
Gm9915	P1P2	chr1	+	CAGE, matched peaks	(42229898, 42229899)	(42229898, 42229899)
Gm9920	P1P2	chr15	-	CAGE, primary peaks	(55113639, 55113648)	(55113649, 55113656)
Gm9922	P1P2	chr14	-	CAGE, primary peaks	(101729811, 101729852)	(101729811, 101729852)
Gm9923	P1P2	chr10	+	CAGE, primary peaks	(72309194, 72309200)	(72309194, 72309200)
Gm9924	ENSMUST00000066505.1	chr5	+	Annotation	(31094983, 31094983)	(31094983, 31094983)
Gm9925	P1P2	chr18	+	CAGE, primary peaks	(74065079, 74065107)	(74065049, 74065059)
Gm9930	P1P2	chr10	-	CAGE, matched peaks	(9535673, 9535674)	(9535673, 9535674)
Gm9931	ENSMUST00000066758.2	chr1	-	Annotation	(147281941, 147281941)	(147281941, 147281941)
Gm9932	ENSMUST00000066813.1	chr5	+	Annotation	(100196610, 100196610)	(100196610, 100196610)
Gm9933	P1P2	chr8	-	CAGE, primary peaks	(71676650, 71676687)	(71676650, 71676687)
Gm9934	P1P2	chr7	-	CAGE, primary peaks	(93081015, 93081042)	(93081015, 93081042)
Gm9936	ENSMUST00000066959.4	chr5	-	Annotation	(114858681, 114858681)	(114858681, 114858681)
Gm9938	P1P2	chr19	+	CAGE, matched peaks	(23723072, 23723074)	(23723072, 23723074)
Gm9944	ENSMUST00000177649.1	chr4	-	Annotation	(144453316, 144453316)	(144453316, 144453316)
Gm9945	ENSMUST00000067523.1	chr11	+	Annotation	(53480165, 53480165)	(53480165, 53480165)
Gm9947	P1P2	chr1	+	CAGE, primary peaks	(14755414, 14755454)	(14755414, 14755454)
Gm9949	P1P2	chr18	+	CAGE, primary peaks	(62180119, 62180182)	(62180190, 62180201)
Gm9954	P1P2	chr5	-	CAGE, primary peaks	(63650309, 63650316)	(63650380, 63650391)
Gm9955	P1P2	chr18	-	CAGE, primary peaks	(24709649, 24709650)	(24709649, 24709650)
Gm9956	ENSMUST00000067972.4	chr10	+	Annotation	(56745133, 56745133)	(56745133, 56745133)
Gm9958	P1P2	chr5	+	CAGE, matched peaks	(90366616, 90366671)	(90366616, 90366671)
Gm996	P1P2	chr2	-	CAGE, matched peaks	(25580270, 25580278)	(25580270, 25580278)
Gm9961	P1P2	chr16	+	CAGE, matched peaks	(11901385, 11901396)	(11901385, 11901396)
Gm9962	P1P2	chr7	+	CAGE, matched peaks	(57387269, 57387270)	(57387019, 57387020)
Gm9964	ENSMUST00000068448.2	chr11	-	Annotation	(79296905, 79296905)	(79296905, 79296905)
Gm9966	ENSMUST00000068485.3	chr7	+	Annotation	(95958214, 95958214)	(95958214, 95958214)
Gm9967	P1P2	chr7	-	CAGE, primary peaks	(126776804, 126776855)	(126776774, 126776803)
Gm9969	ENSMUST00000178177.1	chr4	+	Annotation	(42668042, 42668042)	(42668042, 42668042)
Gm9970	P1P2	chr5	-	CAGE, primary peaks	(31241215, 31241243)	(31241280, 31241292)
Gm9972	P1P2	chr11	+	CAGE, matched peaks	(43035473, 43035478)	(43035473, 43035478)
Gm9978	ENSMUST00000069431.4	chr10	-	Annotation	(78487841, 78487841)	(78487841, 78487841)
Gm9979	ENSMUST00000069457.1	chr13	+	CAGE, robust peak	(40704111, 40704130)	(40704111, 40704130)
Gm9982	ENSMUST00000069568.3	chr1	+	Annotation	(178256102, 178256102)	(178256102, 178256102)
Gm9989	P1P2	chr3	-	CAGE, primary peaks	(81924414, 81924424)	(81924470, 81924477)
Gm9990	ENSMUST00000070021.1	chr7	+	Annotation	(97720838, 97720838)	(97720838, 97720838)
Gm9991	ENSMUST00000070048.3	chr1	+	Annotation	(90675160, 90675160)	(90675160, 90675160)
Gm9992	ENSMUST00000070059.3	chr17	-	Annotation	(7385304, 7385304)	(7385304, 7385304)
Gm9994	P1P2	chr1	+	CAGE, matched peaks	(93927773, 93927801)	(93927773, 93927801)
Gm9996	P1P2	chr10	-	CAGE, primary peaks	(29143997, 29144035)	(29144248, 29144255)
Gm9999	P1P2	chr7	+	CAGE, matched peaks	(46986814, 46986831)	(46986814, 46986831)
Gmcl1	P1P2	chr6	-	CAGE, matched peaks	(86733268, 86733394)	(86733218, 86733256)
Gmcl1l	ENSMUST00000178070.1	chrX	+	Annotation	(32560054, 32560054)	(32560054, 32560054)
Gmds	P1P2	chr13	-	CAGE, matched peaks	(32338565, 32338660)	(32338500, 32338542)
Gmeb1	P1P2	chr4	-	CAGE, matched peaks	(132261526, 132261572)	(132261596, 132261622)
Gmeb2	P1P2	chr2	-	CAGE, matched peaks	(181287958, 181288007)	(181288016, 181288041)
Gmfb	P1P2	chr14	-	CAGE, matched peaks	(46822171, 46822222)	(46822136, 46822167)
Gmfg	P1P2	chr7	+	CAGE, matched peaks	(28440946, 28441018)	(28440931, 28440945)
Gmip	P1P2	chr8	+	CAGE, matched peaks	(69808672, 69808742)	(69808746, 69808756)
Gml	P1P2	chr15	-	CAGE, matched peaks	(74818722, 74818735)	(74818722, 74818735)
Gmnc	ENSMUST00000089832.4	chr16	-	Annotation	(26989973, 26989973)	(26989973, 26989973)
Gmnn	P1P2	chr13	-	CAGE, matched peaks	(24761875, 24761950)	(24762038, 24762045)
Gmppa	P1P2	chr1	+	CAGE, matched peaks	(75435937, 75435992)	(75436002, 75436013)
Gmppb	P1P2	chr9	+	CAGE, matched peaks	(108049254, 108049339)	(108049859, 108049894)
Gmpr	P1P2	chr13	+	CAGE, matched peaks	(45507527, 45507549)	(45507438, 45507515)
Gmpr2	P1P2	chr14	+	CAGE, matched peaks	(55672250, 55672298)	(55672250, 55672298)
Gmps	P1P2	chr3	+	CAGE, matched peaks	(63976137, 63976211)	(63976109, 63976135)
Gna11	P1P2	chr10	-	CAGE, matched peaks	(81545056, 81545169)	(81545175, 81545192)
Gna12	P1P2	chr5	-	CAGE, matched peaks	(140830430, 140830453)	(140830363, 140830384)
Gna13	P1P2	chr11	+	CAGE, matched peaks	(109362771, 109362854)	(109362926, 109362977)
Gna14	P1P2	chr19	+	CAGE, matched peaks	(16436060, 16436088)	(16436060, 16436088)
Gna15	P1P2	chr10	-	CAGE, matched peaks	(81524106, 81524127)	(81524271, 81524285)
Gnai1	P1P2	chr5	-	CAGE, matched peaks	(18360384, 18360473)	(18360370, 18360377)
Gnai2	P1P2	chr9	-	CAGE, matched peaks	(107635330, 107635353)	(107635531, 107635561)
Gnai3	P1P2	chr3	-	CAGE, matched peaks	(108146080, 108146150)	(108146080, 108146150)
Gnal	ENSMUST00000076605.7	chr18	+	CAGE, robust peak	(67133628, 67133633)	(67133912, 67133913)
Gnao1	P1P2	chr8	+	CAGE, matched peaks	(93810572, 93810651)	(93810465, 93810486)
Gnaq	P1P2	chr19	+	CAGE, matched peaks	(16132662, 16132721)	(16132812, 16132910)
Gnas	P1	chr2	+	CAGE, matched peaks	(174330111, 174330126)	(174330111, 174330126)
Gnas	P2	chr2	+	CAGE, matched peaks	(174327747, 174327763)	(174327747, 174327763)
Gnat1	P1P2	chr9	-	CAGE, matched peaks	(107679624, 107679640)	(107679624, 107679640)
Gnat2	P1P2	chr3	+	CAGE, matched peaks	(108093052, 108093062)	(108093109, 108093120)
Gnat3	P1P2	chr5	+	CAGE, matched peaks	(17962533, 17962540)	(17962533, 17962540)
Gnaz	P1P2	chr10	+	CAGE, matched peaks	(74967127, 74967162)	(74967206, 74967281)
Gnb1	P1P2	chr4	+	CAGE, matched peaks	(155491353, 155491411)	(155491353, 155491411)
Gnb1l	P1P2	chr16	+	CAGE, matched peaks	(18498865, 18498942)	(18498785, 18498809)
Gnb2	P1P2	chr5	-	CAGE, matched peaks	(137533212, 137533290)	(137533170, 137533198)
Gnb2l1	P1P2	chr11	+	CAGE, matched peaks	(48800357, 48800369)	(48800357, 48800369)
Gnb3	P1P2	chr6	-	CAGE, matched peaks	(124839967, 124840016)	(124840192, 124840205)
Gnb4	P1P2	chr3	-	CAGE, matched peaks	(32616479, 32616564)	(32616463, 32616473)
Gnb5	P1P2	chr9	+	CAGE, matched peaks	(75314133, 75314210)	(75314235, 75314265)
Gne	P1	chr4	-	CAGE, matched peaks	(44072578, 44072693)	(44072578, 44072693)
Gne	P2	chr4	-	CAGE, matched peaks	(44084167, 44084187)	(44084167, 44084187)
Gng10	P1P2	chr4	+	CAGE, matched peaks	(59035175, 59035247)	(59035464, 59035478)
Gng11	P1P2	chr6	+	CAGE, matched peaks	(4004241, 4004274)	(4003944, 4004028)
Gng12	P1P2	chr6	+	CAGE, matched peaks	(66896444, 66896479)	(66896480, 66896492)
Gng13	P1P2	chr17	+	CAGE, matched peaks	(25717214, 25717236)	(25717489, 25717551)
Gng2	P1P2	chr14	-	CAGE, matched peaks	(19976974, 19977038)	(19977151, 19977204)
Gng3	P1P2	chr19	-	CAGE, matched peaks	(8839181, 8839265)	(8839150, 8839161)
Gng4	P1P2	chr13	+	CAGE, matched peaks	(13784278, 13784365)	(13784370, 13784414)
Gng5	P1P2	chr3	+	CAGE, matched peaks	(146499850, 146499886)	(146499828, 146499843)
Gng7	P1P2	chr10	-	CAGE, matched peaks	(81014878, 81014901)	(81014902, 81014937)
Gng8	P1P2	chr7	+	CAGE, matched peaks	(16891755, 16891800)	(16891824, 16891851)
Gngt1	P1P2	chr6	+	CAGE, matched peaks	(3994001, 3994016)	(3993994, 3994000)
Gngt2	P1P2	chr11	+	CAGE, matched peaks	(95842283, 95842307)	(95842668, 95842704)
Gnl1	P1P2	chr17	+	CAGE, matched peaks	(35979931, 35980009)	(35980114, 35980133)
Gnl2	P1P2	chr4	+	CAGE, matched peaks	(125030006, 125030070)	(125030072, 125030084)
Gnl3	P1P2	chr14	-	CAGE, matched peaks	(31019004, 31019042)	(31019055, 31019069)
Gnl3l	P1P2	chrX	-	CAGE, matched peaks	(151017251, 151017296)	(151017226, 151017249)
Gnmt	P1	chr17	-	CAGE, matched peaks	(46729158, 46729172)	(46729158, 46729172)
Gnmt	P2	chr17	-	CAGE, matched peaks	(46726737, 46726760)	(46726737, 46726760)
Gnpat	P1P2	chr8	+	CAGE, matched peaks	(124863032, 124863089)	(124863191, 124863227)
Gnpda1	P1P2	chr18	-	CAGE, matched peaks	(38338934, 38338985)	(38338997, 38339007)
Gnpda2	P1P2	chr5	-	CAGE, matched peaks	(69592278, 69592308)	(69592245, 69592256)
Gnpnat1	P1P2	chr14	-	CAGE, matched peaks	(45388772, 45388836)	(45388904, 45388913)
Gnptab	P1P2	chr10	+	CAGE, matched peaks	(88379217, 88379299)	(88379127, 88379169)
Gnptg	P1P2	chr17	-	CAGE, matched peaks	(25240112, 25240158)	(25240112, 25240158)
Gnrh1	P1P2	chr14	+	CAGE, matched peaks	(67745265, 67745269)	(67745265, 67745269)
Gnrhr	P1P2	chr5	-	CAGE, matched peaks	(86197881, 86197895)	(86197925, 86197935)
Gns	P1P2	chr10	+	CAGE, matched peaks	(121365078, 121365158)	(121365288, 121365317)
Golga1	P1P2	chr2	-	CAGE, matched peaks	(39065438, 39065503)	(39065505, 39065570)
Golga2	P1P2	chr2	+	CAGE, matched peaks	(32288317, 32288353)	(32288277, 32288294)
Golga3	P1P2	chr5	+	CAGE, matched peaks	(110176868, 110176896)	(110176850, 110176864)
Golga4	P1P2	chr9	+	CAGE, matched peaks	(118506226, 118506289)	(118506226, 118506289)
Golga5	P1P2	chr12	+	CAGE, matched peaks	(102469227, 102469318)	(102469166, 102469181)
Golga7	P1P2	chr8	-	CAGE, matched peaks	(23257043, 23257086)	(23257009, 23257031)
Golga7b	P1P2	chr19	+	CAGE, matched peaks	(42255704, 42255761)	(42255814, 42255867)
Golgb1	P1P2	chr16	+	CAGE, matched peaks	(36875119, 36875205)	(36875227, 36875242)
Golim4	P1P2	chr3	-	CAGE, matched peaks	(75956888, 75956959)	(75956787, 75956869)
Golm1	P1P2	chr13	-	CAGE, matched peaks	(59675754, 59675814)	(59675754, 59675814)
Golph3	P1P2	chr15	+	CAGE, matched peaks	(12321425, 12321460)	(12321472, 12321491)
Golph3l	P1P2	chr3	+	CAGE, matched peaks	(95588960, 95588988)	(95588928, 95588953)
Golt1a	P1P2	chr1	+	CAGE, matched peaks	(133309778, 133309829)	(133309768, 133309775)
Golt1b	P1P2	chr6	+	CAGE, matched peaks	(142387215, 142387269)	(142387277, 142387291)
Gon4l	ENSMUST00000090942.5,ENSMUST00000081695.7	chr3	+	Annotation	(88837015, 88837015)	(88837015, 88837015)
Gon4l	ENSMUST00000107498.2	chr3	+	Annotation	(88835230, 88835230)	(88835230, 88835230)
Gopc	P1P2	chr10	-	CAGE, matched peaks	(52382074, 52382142)	(52381921, 52381940)
Gorab	P1P2	chr1	-	CAGE, matched peaks	(163403627, 163403679)	(163403604, 163403619)
Gorasp1	P1P2	chr9	-	CAGE, matched peaks	(119937514, 119937558)	(119937566, 119937567)
Gorasp2	P1P2	chr2	+	CAGE, matched peaks	(70661556, 70661692)	(70661501, 70661552)
Gosr1	P1P2	chr11	-	CAGE, matched peaks	(76763550, 76763582)	(76763550, 76763582)
Gosr2	P1P2	chr11	-	CAGE, matched peaks	(103697661, 103697718)	(103697937, 103697948)
Got1	P1P2	chr19	-	CAGE, matched peaks	(43524462, 43524580)	(43524756, 43524761)
Got1l1	P1P2	chr8	-	CAGE, matched peaks	(27202542, 27202557)	(27202567, 27202581)
Got2	P1P2	chr8	-	CAGE, matched peaks	(95888377, 95888415)	(95888364, 95888375)
Gp1ba	P1P2	chr11	+	CAGE, matched peaks	(70639118, 70639175)	(70639108, 70639115)
Gp1bb	P1P2	chr16	-	CAGE, matched peaks	(18621639, 18621669)	(18621639, 18621669)
Gp2	P1P2	chr7	-	CAGE, matched peaks	(119459266, 119459280)	(119459266, 119459280)
Gp49a	ENSMUST00000102894.3	chr10	+	Annotation	(51480631, 51480631)	(51480631, 51480631)
Gp5	P1P2	chr16	-	CAGE, matched peaks	(30310773, 30310789)	(30310794, 30310813)
Gp6	P1P2	chr7	-	CAGE, matched peaks	(4397705, 4397728)	(4397732, 4397749)
Gp9	P1P2	chr6	+	CAGE, matched peaks	(87778084, 87778112)	(87778064, 87778082)
Gpa33	P1P2	chr1	+	CAGE, matched peaks	(166130436, 166130462)	(166130411, 166130424)
Gpaa1	P1P2	chr15	+	CAGE, matched peaks	(76331288, 76331361)	(76331362, 76331377)
Gpalpp1	P1P2	chr14	-	CAGE, primary peaks	(76110760, 76110818)	(76110820, 76110831)
Gpam	P1	chr19	-	CAGE, matched peaks	(55099417, 55099492)	(55099417, 55099492)
Gpam	P2	chr19	-	CAGE, matched peaks	(55127180, 55127243)	(55127180, 55127243)
Gpank1	P1P2	chr17	+	CAGE, matched peaks	(35121515, 35121577)	(35121449, 35121459)
Gpat2	P1P2	chr2	+	CAGE, matched peaks	(127425155, 127425194)	(127425155, 127425194)
Gpatch1	P1P2	chr7	-	CAGE, matched peaks	(35318408, 35318437)	(35318439, 35318446)
Gpatch11	P1P2	chr17	+	CAGE, primary peaks	(78835528, 78835612)	(78835528, 78835612)
Gpatch2	P1P2	chr1	+	CAGE, matched peaks	(187215501, 187215547)	(187215548, 187215559)
Gpatch2l	P1P2	chr12	+	CAGE, primary peaks	(86241848, 86241936)	(86241848, 86241936)
Gpatch3	P1P2	chr4	+	CAGE, matched peaks	(133574728, 133574771)	(133574781, 133574792)
Gpatch4	P1P2	chr3	+	CAGE, matched peaks	(88043098, 88043128)	(88043131, 88043150)
Gpatch8	P1P2	chr11	-	CAGE, matched peaks	(102556122, 102556171)	(102556289, 102556327)
Gpbar1	ENSMUST00000077985.3	chr1	+	Annotation	(74278549, 74278549)	(74278549, 74278549)
Gpbp1	P1P2	chr13	-	CAGE, matched peaks	(111489835, 111489890)	(111489897, 111489919)
Gpbp1l1	P1P2	chr4	+	CAGE, matched peaks	(116557668, 116557724)	(116557740, 116557751)
Gpc1	P1P2	chr1	+	CAGE, matched peaks	(92831650, 92831726)	(92831819, 92831875)
Gpc2	P1P2	chr5	-	CAGE, matched peaks	(138279960, 138280016)	(138279960, 138280016)
Gpc3	P1P2	chrX	-	CAGE, matched peaks	(52613936, 52613979)	(52613897, 52613910)
Gpc4	P1P2	chrX	-	CAGE, matched peaks	(52165312, 52165335)	(52165345, 52165362)
Gpc5	P1P2	chr14	+	CAGE, matched peaks	(115092244, 115092278)	(115092289, 115092296)
Gpc6	P1P2	chr14	+	CAGE, matched peaks	(116925291, 116925362)	(116925259, 116925280)
Gpcpd1	P1P2	chr2	-	CAGE, matched peaks	(132578155, 132578222)	(132578128, 132578153)
Gpd1	P1P2	chr15	+	CAGE, matched peaks	(99717578, 99717594)	(99717578, 99717594)
Gpd1l	P1P2	chr9	-	CAGE, matched peaks	(114933811, 114933890)	(114933929, 114933999)
Gpd2	P1P2	chr2	+	CAGE, matched peaks	(57238427, 57238459)	(57238463, 57238482)
Gper1	P1P2	chr5	+	CAGE, primary peaks	(139423172, 139423186)	(139423191, 139423202)
Gpha2	P1P2	chr19	+	CAGE, matched peaks	(6226378, 6226381)	(6226378, 6226381)
Gphb5	ENSMUST00000051079.2	chr12	-	Annotation	(75416780, 75416780)	(75416780, 75416780)
Gphn	P1P2	chr12	+	CAGE, matched peaks	(78226712, 78226773)	(78226712, 78226773)
Gpi1	P1P2	chr7	-	CAGE, matched peaks	(34230284, 34230308)	(34230253, 34230276)
Gpihbp1	P1P2	chr15	+	CAGE, matched peaks	(75596645, 75596662)	(75596624, 75596643)
Gpkow	P1P2	chrX	+	CAGE, matched peaks	(7697188, 7697219)	(7697164, 7697187)
Gpld1	P1P2	chr13	+	CAGE, matched peaks	(24943542, 24943562)	(24943542, 24943562)
Gpm6a	ENSMUST00000033915.7	chr8	+	Annotation	(54954727, 54954727)	(54954727, 54954727)
Gpm6b	ENSMUST00000112224.1,ENSMUST00000112226.2	chrX	+	CAGE, robust peak	(166344758, 166344770)	(166344758, 166344770)
Gpn1	P1P2	chr5	+	CAGE, matched peaks	(31494736, 31494778)	(31494736, 31494778)
Gpn2	P1P2	chr4	+	CAGE, matched peaks	(133584355, 133584415)	(133584337, 133584348)
Gpn3	P1P2	chr5	+	CAGE, matched peaks	(122372515, 122372604)	(122372445, 122372477)
Gpnmb	P1P2	chr6	+	CAGE, matched peaks	(49036639, 49036658)	(49036605, 49036625)
Gpr1	P1P2	chr1	-	CAGE, matched peaks	(63214226, 63214244)	(63214247, 63214264)
Gpr101	P1P2	chrX	-	CAGE, matched peaks	(57503733, 57503741)	(57503695, 57503698)
Gpr107	P1P2	chr2	+	CAGE, matched peaks	(31152318, 31152360)	(31152318, 31152360)
Gpr108	P1P2	chr17	-	CAGE, matched peaks	(57247632, 57247694)	(57247632, 57247694)
Gpr110	P1P2	chr17	+	CAGE, matched peaks	(43270340, 43270366)	(43270314, 43270335)
Gpr111	P1P2	chr17	-	CAGE, matched peaks	(42742167, 42742189)	(42742052, 42742085)
Gpr112	ENSMUST00000096431.3	chrX	+	Annotation	(56963324, 56963324)	(56963324, 56963324)
Gpr112	ENSMUST00000145035.1	chrX	+	Annotation	(56968119, 56968119)	(56968119, 56968119)
Gpr112	ENSMUST00000168724.1	chrX	+	Annotation	(56913420, 56913420)	(56913420, 56913420)
Gpr113	P1P2	chr5	-	CAGE, matched peaks	(30205697, 30205725)	(30205697, 30205725)
Gpr114	P1P2	chr8	+	CAGE, matched peaks	(94923687, 94923708)	(94923674, 94923683)
Gpr115	P1P2	chr17	-	CAGE, matched peaks	(42692244, 42692289)	(42692211, 42692238)
Gpr116	P1P2	chr17	+	CAGE, matched peaks	(43389436, 43389497)	(43389542, 43389562)
Gpr119	P1P2	chrX	-	CAGE, matched peaks	(48674469, 48674479)	(48674469, 48674479)
Gpr12	P1P2	chr5	-	CAGE, matched peaks	(146584827, 146584880)	(146584892, 146584912)
Gpr123	P1P2	chr7	+	CAGE, matched peaks	(139834320, 139834352)	(139834189, 139834201)
Gpr124	P1P2	chr8	+	CAGE, matched peaks	(27085520, 27085580)	(27085835, 27085888)
Gpr125	P1P2	chr5	-	CAGE, matched peaks	(50058908, 50059010)	(50058908, 50059010)
Gpr126	P1P2	chr10	-	CAGE, matched peaks	(14545423, 14545486)	(14545423, 14545486)
Gpr128	P1P2	chr16	-	CAGE, matched peaks	(56795823, 56795899)	(56795959, 56795970)
Gpr132	P1P2	chr12	-	CAGE, matched peaks	(112860886, 112860967)	(112860972, 112860981)
Gpr133	P1P2	chr5	+	CAGE, matched peaks	(129096740, 129096771)	(129096655, 129096671)
Gpr135	P1P2	chr12	-	CAGE, matched peaks	(72071026, 72071052)	(72071067, 72071079)
Gpr137	P1P2	chr19	-	CAGE, matched peaks	(6941428, 6941518)	(6942406, 6942443)
Gpr137b	P1P2	chr13	-	CAGE, matched peaks	(13393525, 13393561)	(13393631, 13393656)
Gpr137c	P1P2	chr14	+	CAGE, matched peaks	(45219744, 45219775)	(45219711, 45219725)
