sgId	Sublibrary	gene_name	length	pam coordinate	pass_score	position	strand	transcript_list
Stress_Proteostasis=MMD_+_53499357.23-all~e39m1	Stress_Proteostasis	MMD	23	53499357	e39m1	53499357	+	['all']
Stress_Proteostasis=MMD_+_53499362.22-all~e39m1	Stress_Proteostasis	MMD	22	53499362	e39m1	53499362	+	['all']
Stress_Proteostasis=MMD_-_53499109.24-all~e39m1	Stress_Proteostasis	MMD	24	53499109	e39m1	53499109	-	['all']
Stress_Proteostasis=MMD_-_53499136.24-all~e39m1	Stress_Proteostasis	MMD	24	53499136	e39m1	53499136	-	['all']
Stress_Proteostasis=MMD_-_53499168.24-all~e39m1	Stress_Proteostasis	MMD	24	53499168	e39m1	53499168	-	['all']
Stress_Proteostasis=MMD_-_53499183.24-all~e39m1	Stress_Proteostasis	MMD	24	53499183	e39m1	53499183	-	['all']
Stress_Proteostasis=MMD_-_53499188.24-all~e39m1	Stress_Proteostasis	MMD	24	53499188	e39m1	53499188	-	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_+_33814434.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	24	33814434	e39m1	33814434	+	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_+_33814530.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	24	33814530	e39m1	33814530	+	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_+_33814610.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	24	33814610	e39m1	33814610	+	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_-_33814447.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	24	33814447	e39m1	33814447	-	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_-_33814487.24-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	24	33814487	e39m1	33814487	-	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_-_33814549.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	25	33814549	e39m1	33814549	-	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_-_33814630.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	25	33814630	e39m1	33814630	-	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_-_33814642.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	25	33814642	e39m1	33814642	-	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_-_33814733.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	25	33814733	e39m1	33814733	-	['all']
Drug_Targets+Kinase_Phosphatase=MMP24_-_33814739.25-all~e39m1	Drug_Targets+Kinase_Phosphatase	MMP24	25	33814739	e39m1	33814739	-	['all']
Unassigned=MMS22L_+_97730818.23-all~e39m1	Unassigned	MMS22L	23	97730818	e39m1	97730818	+	['all']
Unassigned=MMS22L_+_97730904.24-all~e39m1	Unassigned	MMS22L	24	97730904	e39m1	97730904	+	['all']
Unassigned=MMS22L_+_97730953.24-all~e39m1	Unassigned	MMS22L	24	97730953	e39m1	97730953	+	['all']
Unassigned=MMS22L_+_97730961.24-all~e39m1	Unassigned	MMS22L	24	97730961	e39m1	97730961	+	['all']
Unassigned=MMS22L_+_97731044.24-all~e39m1	Unassigned	MMS22L	24	97731044	e39m1	97731044	+	['all']
Unassigned=MMS22L_-_97730796.24-all~e39m1	Unassigned	MMS22L	24	97730796	e39m1	97730796	-	['all']
Unassigned=MMS22L_-_97730824.24-all~e39m1	Unassigned	MMS22L	24	97730824	e39m1	97730824	-	['all']
Unassigned=MMS22L_-_97730923.24-all~e39m1	Unassigned	MMS22L	24	97730923	e39m1	97730923	-	['all']
Unassigned=MMS22L_-_97731036.23-all~e39m1	Unassigned	MMS22L	23	97731036	e39m1	97731036	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_+_61201445.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	23	61201445	e39m1	61201445	+	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_+_61201575.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	24	61201575	e39m1	61201575	+	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201505.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	24	61201505	e39m1	61201505	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201517.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	24	61201517	e39m1	61201517	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201528.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	24	61201528	e39m1	61201528	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201547.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	24	61201547	e39m1	61201547	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201567.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	22	61201567	e39m1	61201567	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201593.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	23	61201593	e39m1	61201593	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201681.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	24	61201681	e39m1	61201681	-	['all']
Apoptosis+Cancer+Other_Cancer=MNAT1_-_61201752.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MNAT1	24	61201752	e39m1	61201752	-	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_+_82203640.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	24	82203640	e39m1	82203640	+	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_+_82203691.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	23	82203691	e39m1	82203691	+	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_+_82203696.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	23	82203696	e39m1	82203696	+	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_+_82203776.24-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	24	82203776	e39m1	82203776	+	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_+_82203798.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	22	82203798	e39m1	82203798	+	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_+_82203809.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	22	82203809	e39m1	82203809	+	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_+_82203856.23-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	23	82203856	e39m1	82203856	+	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_-_82203558.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	22	82203558	e39m1	82203558	-	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_-_82203708.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	22	82203708	e39m1	82203708	-	['all']
Apoptosis+Cancer+Other_Cancer=MPHOSPH6_-_82203772.22-all~e39m1	Apoptosis+Cancer+Other_Cancer	MPHOSPH6	22	82203772	e39m1	82203772	-	['all']
Gene_Expression=MRGBP_+_61427800.24-all~e39m1	Gene_Expression	MRGBP	24	61427800	e39m1	61427800	+	['all']
Gene_Expression=MRGBP_+_61427810.24-all~e39m1	Gene_Expression	MRGBP	24	61427810	e39m1	61427810	+	['all']
Gene_Expression=MRGBP_+_61427839.24-all~e39m1	Gene_Expression	MRGBP	24	61427839	e39m1	61427839	+	['all']
Gene_Expression=MRGBP_+_61427862.24-all~e39m1	Gene_Expression	MRGBP	24	61427862	e39m1	61427862	+	['all']
Gene_Expression=MRGBP_+_61427994.24-all~e39m1	Gene_Expression	MRGBP	24	61427994	e39m1	61427994	+	['all']
Gene_Expression=MRGBP_+_61428016.24-all~e39m1	Gene_Expression	MRGBP	24	61428016	e39m1	61428016	+	['all']
Gene_Expression=MRGBP_-_61427782.22-all~e39m1	Gene_Expression	MRGBP	22	61427782	e39m1	61427782	-	['all']
Gene_Expression=MRGBP_-_61427928.24-all~e39m1	Gene_Expression	MRGBP	24	61427928	e39m1	61427928	-	['all']
Gene_Expression=MRGBP_-_61427977.23-all~e39m1	Gene_Expression	MRGBP	23	61427977	e39m1	61427977	-	['all']
Gene_Expression=MRGBP_-_61428007.23-all~e39m1	Gene_Expression	MRGBP	23	61428007	e39m1	61428007	-	['all']
Trafficking+Mitochondria+Motility=MRP63_+_21750781.24-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	24	21750781	e39m1	21750781	+	['all']
Trafficking+Mitochondria+Motility=MRP63_+_21750892.23-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	23	21750892	e39m1	21750892	+	['all']
Trafficking+Mitochondria+Motility=MRP63_+_21750958.24-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	24	21750958	e39m1	21750958	+	['all']
Trafficking+Mitochondria+Motility=MRP63_+_21750984.24-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	24	21750984	e39m1	21750984	+	['all']
Trafficking+Mitochondria+Motility=MRP63_+_21750996.24-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	24	21750996	e39m1	21750996	+	['all']
Trafficking+Mitochondria+Motility=MRP63_-_21750852.24-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	24	21750852	e39m1	21750852	-	['all']
Trafficking+Mitochondria+Motility=MRP63_-_21750877.23-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	23	21750877	e39m1	21750877	-	['all']
Trafficking+Mitochondria+Motility=MRP63_-_21750939.23-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	23	21750939	e39m1	21750939	-	['all']
Trafficking+Mitochondria+Motility=MRP63_-_21750974.23-all~e39m1	Trafficking+Mitochondria+Motility	MRP63	23	21750974	e39m1	21750974	-	['all']
Trafficking+Mitochondria+Motility=MRPL10_+_45908787.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	23	45908787	e39m1	45908787	+	['all']
Trafficking+Mitochondria+Motility=MRPL10_+_45908819.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	24	45908819	e39m1	45908819	+	['all']
Trafficking+Mitochondria+Motility=MRPL10_+_45908879.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	24	45908879	e39m1	45908879	+	['all']
Trafficking+Mitochondria+Motility=MRPL10_-_45908639.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	22	45908639	e39m1	45908639	-	['all']
Trafficking+Mitochondria+Motility=MRPL10_-_45908701.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	24	45908701	e39m1	45908701	-	['all']
Trafficking+Mitochondria+Motility=MRPL10_-_45908729.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	22	45908729	e39m1	45908729	-	['all']
Trafficking+Mitochondria+Motility=MRPL10_-_45908806.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	24	45908806	e39m1	45908806	-	['all']
Trafficking+Mitochondria+Motility=MRPL10_-_45908908.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	24	45908908	e39m1	45908908	-	['all']
Trafficking+Mitochondria+Motility=MRPL10_-_45908914.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	22	45908914	e39m1	45908914	-	['all']
Trafficking+Mitochondria+Motility=MRPL10_-_45908926.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL10	24	45908926	e39m1	45908926	-	['all']
Trafficking+Mitochondria+Motility=MRPL11_+_66206062.25-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	25	66206062	e39m1	66206062	+	['all']
Trafficking+Mitochondria+Motility=MRPL11_+_66206073.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	24	66206073	e39m1	66206073	+	['all']
Trafficking+Mitochondria+Motility=MRPL11_+_66206149.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	24	66206149	e39m1	66206149	+	['all']
Trafficking+Mitochondria+Motility=MRPL11_+_66206172.25-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	25	66206172	e39m1	66206172	+	['all']
Trafficking+Mitochondria+Motility=MRPL11_-_66206165.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	23	66206165	e39m1	66206165	-	['all']
Trafficking+Mitochondria+Motility=MRPL11_-_66206259.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	24	66206259	e39m1	66206259	-	['all']
Trafficking+Mitochondria+Motility=MRPL11_-_66206281.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	24	66206281	e39m1	66206281	-	['all']
Trafficking+Mitochondria+Motility=MRPL11_-_66206296.25-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	25	66206296	e39m1	66206296	-	['all']
Trafficking+Mitochondria+Motility=MRPL11_-_66206334.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL11	24	66206334	e39m1	66206334	-	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457352.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	24	121457352	e39m1	121457352	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457366.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	24	121457366	e39m1	121457366	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457374.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	24	121457374	e39m1	121457374	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457392.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	24	121457392	e39m1	121457392	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457401.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	22	121457401	e39m1	121457401	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457442.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	23	121457442	e39m1	121457442	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457473.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	24	121457473	e39m1	121457473	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457592.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	24	121457592	e39m1	121457592	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_+_121457611.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	24	121457611	e39m1	121457611	+	['all']
Trafficking+Mitochondria+Motility=MRPL13_-_121457522.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL13	22	121457522	e39m1	121457522	-	['all']
Trafficking+Mitochondria+Motility=MRPL14_+_44094945.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL14	24	44094945	e39m1	44094945	+	['all']
Trafficking+Mitochondria+Motility=MRPL14_+_44095069.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL14	23	44095069	e39m1	44095069	+	['all']
Trafficking+Mitochondria+Motility=MRPL14_+_44095113.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL14	24	44095113	e39m1	44095113	+	['all']
Trafficking+Mitochondria+Motility=MRPL14_+_44095122.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL14	24	44095122	e39m1	44095122	+	['all']
Trafficking+Mitochondria+Motility=MRPL14_+_44095138.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL14	24	44095138	e39m1	44095138	+	['all']
Trafficking+Mitochondria+Motility=MRPL14_+_44095180.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL14	24	44095180	e39m1	44095180	+	['all']
Trafficking+Mitochondria+Motility=MRPL14_-_44095025.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL14	24	44095025	e39m1	44095025	-	['all']
Trafficking+Mitochondria+Motility=MRPL15_+_55047780.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	24	55047780	e39m1	55047780	+	['all']
Trafficking+Mitochondria+Motility=MRPL15_+_55047911.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	24	55047911	e39m1	55047911	+	['all']
Trafficking+Mitochondria+Motility=MRPL15_+_55047948.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	24	55047948	e39m1	55047948	+	['all']
Trafficking+Mitochondria+Motility=MRPL15_+_55047988.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	24	55047988	e39m1	55047988	+	['all']
Trafficking+Mitochondria+Motility=MRPL15_-_55047753.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	23	55047753	e39m1	55047753	-	['all']
Trafficking+Mitochondria+Motility=MRPL15_-_55047861.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	23	55047861	e39m1	55047861	-	['all']
Trafficking+Mitochondria+Motility=MRPL15_-_55047869.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	24	55047869	e39m1	55047869	-	['all']
Trafficking+Mitochondria+Motility=MRPL15_-_55047893.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	24	55047893	e39m1	55047893	-	['all']
Trafficking+Mitochondria+Motility=MRPL15_-_55047915.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	23	55047915	e39m1	55047915	-	['all']
Trafficking+Mitochondria+Motility=MRPL15_-_55047958.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL15	22	55047958	e39m1	55047958	-	['all']
Trafficking+Mitochondria+Motility=MRPL16_+_59578159.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL16	24	59578159	e39m1	59578159	+	['all']
Trafficking+Mitochondria+Motility=MRPL16_+_59578188.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL16	23	59578188	e39m1	59578188	+	['all']
Trafficking+Mitochondria+Motility=MRPL16_+_59578213.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL16	23	59578213	e39m1	59578213	+	['all']
Trafficking+Mitochondria+Motility=MRPL16_+_59578287.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL16	23	59578287	e39m1	59578287	+	['all']
Trafficking+Mitochondria+Motility=MRPL16_+_59578346.21-all~e39m1	Trafficking+Mitochondria+Motility	MRPL16	21	59578346	e39m1	59578346	+	['all']
Trafficking+Mitochondria+Motility=MRPL16_-_59578270.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL16	23	59578270	e39m1	59578270	-	['all']
Trafficking+Mitochondria+Motility=MRPL16_-_59578320.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL16	22	59578320	e39m1	59578320	-	['all']
Trafficking+Mitochondria+Motility=MRPL17_+_6704366.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	23	6704366	e39m1	6704366	+	['all']
Trafficking+Mitochondria+Motility=MRPL17_+_6704397.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	22	6704397	e39m1	6704397	+	['all']
Trafficking+Mitochondria+Motility=MRPL17_+_6704472.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	22	6704472	e39m1	6704472	+	['all']
Trafficking+Mitochondria+Motility=MRPL17_+_6704492.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	24	6704492	e39m1	6704492	+	['all']
Trafficking+Mitochondria+Motility=MRPL17_-_6704449.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	22	6704449	e39m1	6704449	-	['all']
Trafficking+Mitochondria+Motility=MRPL17_-_6704479.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	24	6704479	e39m1	6704479	-	['all']
Trafficking+Mitochondria+Motility=MRPL17_-_6704602.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	24	6704602	e39m1	6704602	-	['all']
Trafficking+Mitochondria+Motility=MRPL17_-_6704623.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	24	6704623	e39m1	6704623	-	['all']
Trafficking+Mitochondria+Motility=MRPL17_-_6704671.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	24	6704671	e39m1	6704671	-	['all']
Trafficking+Mitochondria+Motility=MRPL17_-_6704681.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL17	24	6704681	e39m1	6704681	-	['all']
Trafficking+Mitochondria+Motility=MRPL18_+_160211554.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	23	160211554	e39m1	160211554	+	['all']
Trafficking+Mitochondria+Motility=MRPL18_+_160211602.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	24	160211602	e39m1	160211602	+	['all']
Trafficking+Mitochondria+Motility=MRPL18_+_160211667.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	23	160211667	e39m1	160211667	+	['all']
Trafficking+Mitochondria+Motility=MRPL18_-_160211479.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	24	160211479	e39m1	160211479	-	['all']
Trafficking+Mitochondria+Motility=MRPL18_-_160211509.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	24	160211509	e39m1	160211509	-	['all']
Trafficking+Mitochondria+Motility=MRPL18_-_160211645.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	22	160211645	e39m1	160211645	-	['all']
Trafficking+Mitochondria+Motility=MRPL18_-_160211671.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	24	160211671	e39m1	160211671	-	['all']
Trafficking+Mitochondria+Motility=MRPL18_-_160211729.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	24	160211729	e39m1	160211729	-	['all']
Trafficking+Mitochondria+Motility=MRPL18_-_160211739.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL18	24	160211739	e39m1	160211739	-	['all']
Trafficking+Mitochondria+Motility=MRPL19_+_75873989.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL19	24	75873989	e39m1	75873989	+	['all']
Trafficking+Mitochondria+Motility=MRPL19_+_75874011.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL19	24	75874011	e39m1	75874011	+	['all']
Trafficking+Mitochondria+Motility=MRPL19_+_75874030.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL19	22	75874030	e39m1	75874030	+	['all']
Trafficking+Mitochondria+Motility=MRPL19_-_75874043.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL19	24	75874043	e39m1	75874043	-	['all']
Trafficking+Mitochondria+Motility=MRPL19_-_75874063.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL19	22	75874063	e39m1	75874063	-	['all']
Trafficking+Mitochondria+Motility=MRPL19_-_75874154.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL19	24	75874154	e39m1	75874154	-	['all']
Trafficking+Mitochondria+Motility=MRPL19_-_75874167.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL19	23	75874167	e39m1	75874167	-	['all']
Trafficking+Mitochondria+Motility=MRPL22_+_154320795.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	24	154320795	e39m1	154320795	+	['all']
Trafficking+Mitochondria+Motility=MRPL22_+_154320857.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	23	154320857	e39m1	154320857	+	['all']
Trafficking+Mitochondria+Motility=MRPL22_+_154320879.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	23	154320879	e39m1	154320879	+	['all']
Trafficking+Mitochondria+Motility=MRPL22_-_154320643.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	23	154320643	e39m1	154320643	-	['all']
Trafficking+Mitochondria+Motility=MRPL22_-_154320659.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	24	154320659	e39m1	154320659	-	['all']
Trafficking+Mitochondria+Motility=MRPL22_-_154320698.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	24	154320698	e39m1	154320698	-	['all']
Trafficking+Mitochondria+Motility=MRPL22_-_154320703.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	22	154320703	e39m1	154320703	-	['all']
Trafficking+Mitochondria+Motility=MRPL22_-_154320786.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	24	154320786	e39m1	154320786	-	['all']
Trafficking+Mitochondria+Motility=MRPL22_-_154320808.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	24	154320808	e39m1	154320808	-	['all']
Trafficking+Mitochondria+Motility=MRPL22_-_154320850.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL22	24	154320850	e39m1	154320850	-	['all']
Trafficking+Mitochondria+Motility=MRPL24_+_156710677.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	24	156710677	e39m1	156710677	+	['all']
Trafficking+Mitochondria+Motility=MRPL24_+_156710684.22-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	22	156710684	e39m1	156710684	+	['all']
Trafficking+Mitochondria+Motility=MRPL24_+_156710718.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	24	156710718	e39m1	156710718	+	['all']
Trafficking+Mitochondria+Motility=MRPL24_+_156710727.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	23	156710727	e39m1	156710727	+	['all']
Trafficking+Mitochondria+Motility=MRPL24_+_156710774.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	23	156710774	e39m1	156710774	+	['all']
Trafficking+Mitochondria+Motility=MRPL24_+_156710821.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	23	156710821	e39m1	156710821	+	['all']
Trafficking+Mitochondria+Motility=MRPL24_-_156710759.23-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	23	156710759	e39m1	156710759	-	['all']
Trafficking+Mitochondria+Motility=MRPL24_-_156710828.24-all~e39m1	Trafficking+Mitochondria+Motility	MRPL24	24	156710828	e39m1	156710828	-	['all']
